"stars","name","available","bedType","currency","features/0","features/1","features/2","features/3","features/4","features/5","features/6","features/7","features/8","features/9","features/10","features/11","features/12","features/13","features/14","features/15","features/16","features/17","features/18","features/19","features/20","features/21","features/22","features/23","features/24","features/25","features/26","features/27","features/28","features/29","features/30","features/31","features/32","features/33","features/34","features/35","persons","price","roomType","features/36","features/37","features/38","features/39"
"5","The Trafalgar St. James, London Curio collection by Hilton","true","2 large double beds","US$","Room","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Interconnected room(s) available","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","Single-room air conditioning for guest accommodation","4","1.051","Nelson Double Queen Room","Hand sanitiser","More",,
"5","The Trafalgar St. James, London Curio collection by Hilton","true","2 large double beds","US$","Room","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Interconnected room(s) available","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","Single-room air conditioning for guest accommodation","4","1.134","Nelson Double Queen Room","Hand sanitiser","More",,
"5","The Trafalgar St. James, London Curio collection by Hilton","true","2 large double beds","US$","Room","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Interconnected room(s) available","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","Single-room air conditioning for guest accommodation","4","1.144","Nelson Double Queen Room","Hand sanitiser","More",,
"5","The Trafalgar St. James, London Curio collection by Hilton","true","2 large double beds","US$","Room","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Interconnected room(s) available","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","Single-room air conditioning for guest accommodation","1","978","Nelson Double Queen Room","Hand sanitiser","More",,
"5","The Trafalgar St. James, London Curio collection by Hilton","true","2 large double beds","US$","Room","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Interconnected room(s) available","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","Single-room air conditioning for guest accommodation","1","1.061","Nelson Double Queen Room","Hand sanitiser","More",,
"5","The Trafalgar St. James, London Curio collection by Hilton","true","2 large double beds","US$","Room","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Interconnected room(s) available","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","Single-room air conditioning for guest accommodation","1","1.072","Nelson Double Queen Room","Hand sanitiser","More",,
"5","The Trafalgar St. James, London Curio collection by Hilton","true",,"US$","Private suite","Bath","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","2","1.091","Trafalgar Suite","Hand sanitiser","Single-room air conditioning for guest accommodation","More",
"5","The Trafalgar St. James, London Curio collection by Hilton","true",,"US$","Private suite","Bath","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","2","1.182","Trafalgar Suite","Hand sanitiser","Single-room air conditioning for guest accommodation","More",
"5","The Trafalgar St. James, London Curio collection by Hilton","true",,"US$","Private suite","Bath","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","2","1.193","Trafalgar Suite","Hand sanitiser","Single-room air conditioning for guest accommodation","More",
"5","The Trafalgar St. James, London Curio collection by Hilton","true",,"US$","Private suite","Bath","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","3","1.042","Trafalgar Suite","Hand sanitiser","Single-room air conditioning for guest accommodation","More",
"5","The Trafalgar St. James, London Curio collection by Hilton","true",,"US$","Private suite","Bath","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","3","1.115","Trafalgar Suite","Hand sanitiser","Single-room air conditioning for guest accommodation","More",
"5","The Trafalgar St. James, London Curio collection by Hilton","true",,"US$","Private suite","Bath","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","3","1.133","Trafalgar Suite","Hand sanitiser","Single-room air conditioning for guest accommodation","More",
"5","The Trafalgar St. James, London Curio collection by Hilton","true",,"US$","Private suite","Bath","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","3","1.144","Trafalgar Suite","Hand sanitiser","Single-room air conditioning for guest accommodation","More",
"5","The Trafalgar St. James, London Curio collection by Hilton","true",,"US$","Private suite","Bath","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","3","1.206","Trafalgar Suite","Hand sanitiser","Single-room air conditioning for guest accommodation","More",
"5","The Trafalgar St. James, London Curio collection by Hilton","true",,"US$","Private suite","Bath","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","3","1.217","Trafalgar Suite","Hand sanitiser","Single-room air conditioning for guest accommodation","More",
"5","The Trafalgar St. James, London Curio collection by Hilton","true",,"US$","Private suite","Bath","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","1","1.067","Trafalgar Suite","Hand sanitiser","Single-room air conditioning for guest accommodation","More",
"5","The Trafalgar St. James, London Curio collection by Hilton","true",,"US$","Private suite","Bath","Air conditioning","Ensuite bathroom","Flat-screen TV","Coffee machine","Minibar","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Linen","Socket near the bed","Desk","Seating Area","TV","Slippers","Refrigerator","Telephone","Ironing facilities","Tea/Coffee maker","Iron","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Cable channels","Wake-up service","Laptop safe","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper","1","1.158","Trafalgar Suite","Hand sanitiser","Single-room air conditioning for guest accommodation","More",
